Year,MonthNum,Month,"Branch Name",Cancels,"Contract Value"
2024,9,September,"Oxford - CT",414,326414.78
2024,9,September,"Pensacola - FL",62,40981.00
2024,9,September,"Pittsburgh - PA",168,113757.08
2024,9,September,"Portland - ME",52,42100.39
2024,9,September,"Providence - RI",350,278432.03
2024,9,September,"Rochester - NY",381,275451.25
2024,9,September,"Spokane - WA",17,9839.00
2024,9,September,"Springfield - MA",41,27941.00
2024,9,September,"Syracuse - NY",174,119690.03
2024,9,September,"Virginia Beach - VA",191,138618.65
2024,9,September,"Westchester - NY",287,221213.45
2024,10,October,"Albany - NY",202,169604.87
2024,10,October,"Baton Rouge - LA",214,131778.02
2024,10,October,"Bloomington - IL",60,42146.75
2024,10,October,"Boston - MA",256,227624.85
2024,10,October,"Buffalo - NY",217,154775.01
2024,10,October,"Chicago North - IL",139,91850.44
2024,10,October,"Chicago South - IL",156,105618.66
2024,10,October,"Corpus Christi - TX",151,98823.57
2024,10,October,"Dallas Fort Worth Northwest - TX",62,39025.39
2024,10,October,"DC West - DC",106,86704.98
2024,10,October,"Harrisburg - PA",404,287959.06
2024,10,October,"Hartford - CT",373,298157.17
2024,10,October,"Iowa City - IA",89,70446.00
2024,10,October,"Lafayette - LA",134,84557.89
2024,10,October,"Lexington - KY",167,122287.62
2024,10,October,"Long Island - NY",413,311086.29
2024,10,October,"Lubbock - TX",114,74139.70
2024,10,October,"Manchester - NH",212,170346.66
2024,10,October,"McAllen - TX",197,129316.73
2024,10,October,"Midland - TX",266,199973.88
2024,10,October,"New Jersey Central - NJ",206,160006.73
2024,10,October,"Newport News - VA",194,153145.51
2024,10,October,"Northshore - LA",83,53747.71
2024,10,October,"Orchard Park - NY",275,206420.19
2024,10,October,"Orlando West - FL",63,41090.01
2024,10,October,"Oxford - CT",438,351981.40
2024,10,October,"Pensacola - FL",68,42346.50
2024,10,October,"Pittsburgh - PA",134,94253.00
2024,10,October,"Portland - ME",50,42371.01
2024,10,October,"Providence - RI",328,258842.39
2024,10,October,"Rochester - NY",246,190600.26
2024,10,October,"Spokane - WA",11,6665.00
2024,10,October,"Springfield - MA",53,38452.00
2024,10,October,"Syracuse - NY",165,114309.69
2024,10,October,"Virginia Beach - VA",207,137382.41
2024,10,October,"Westchester - NY",253,194259.65
2024,11,November,"Albany - NY",155,135420.21
2024,11,November,"Baton Rouge - LA",169,108476.48
2024,11,November,"Bloomington - IL",71,50138.46
2024,11,November,"Boston - MA",169,160745.52
2024,11,November,"Buffalo - NY",166,125708.49
2024,11,November,"Chicago North - IL",95,66263.31
2024,11,November,"Chicago South - IL",112,83614.40
2024,11,November,"Corpus Christi - TX",136,92954.39
2024,11,November,"Dallas Fort Worth Northwest - TX",39,23990.99
2024,11,November,"DC West - DC",85,78457.57
2024,11,November,"Harrisburg - PA",354,243938.49
2024,11,November,"Hartford - CT",278,241254.80
2024,11,November,"Iowa City - IA",69,72227.37
2024,11,November,"Lafayette - LA",97,61518.33
2024,11,November,"Lexington - KY",103,73315.78
2024,11,November,"Long Island - NY",196,175103.54
2024,11,November,"Lubbock - TX",95,67649.47
2024,11,November,"Manchester - NH",97,92203.64
2024,11,November,"McAllen - TX",170,109742.53
2024,11,November,"Midland - TX",200,160268.62
2024,11,November,"New Jersey Central - NJ",122,100122.85
2024,11,November,"Newport News - VA",169,145201.28
2024,11,November,"Northshore - LA",55,33436.80
2024,11,November,"Orchard Park - NY",203,154058.13
2024,11,November,"Orlando West - FL",66,46967.42
2024,11,November,"Oxford - CT",337,282593.92
2024,11,November,"Pensacola - FL",60,39721.50
2024,11,November,"Pittsburgh - PA",84,63324.06
2024,11,November,"Portland - ME",44,39033.78
2024,11,November,"Providence - RI",216,181082.82
2024,11,November,"Rochester - NY",244,188527.82
2024,11,November,"Spokane - WA",14,9133.00
2024,11,November,"Springfield - MA",32,20966.00
2024,11,November,"Syracuse - NY",112,86560.76
2024,11,November,"Virginia Beach - VA",128,94549.35
2024,11,November,"Westchester - NY",175,139074.90
2024,12,December,"Albany - NY",214,192292.68
2024,12,December,"Baton Rouge - LA",233,161019.75
2024,12,December,"Bloomington - IL",59,45553.14
2024,12,December,"Boston - MA",193,186295.49
2024,12,December,"Buffalo - NY",184,149869.61
2024,12,December,"Chicago North - IL",190,127172.16
2024,12,December,"Chicago South - IL",157,122449.41
2024,12,December,"Corpus Christi - TX",173,117787.17
2024,12,December,"Dallas Fort Worth Northwest - TX",69,56637.05
2024,12,December,"DC West - DC",100,92326.69
2024,12,December,"Harrisburg - PA",342,284435.40
2024,12,December,"Hartford - CT",335,285788.13
2024,12,December,"Iowa City - IA",74,68525.63
2024,12,December,"Lafayette - LA",165,114554.32
2024,12,December,"Lexington - KY",177,139108.67
2024,12,December,"Long Island - NY",302,275769.55
2024,12,December,"Lubbock - TX",128,87759.40
2024,12,December,"Manchester - NH",201,190143.16
2024,12,December,"McAllen - TX",251,175321.37
2024,12,December,"Midland - TX",303,228286.41
2024,12,December,"New Jersey Central - NJ",176,149857.31
2024,12,December,"Newport News - VA",211,178285.31
2024,12,December,"Northshore - LA",114,76424.72
2024,12,December,"Orchard Park - NY",232,199454.91
2024,12,December,"Orlando West - FL",89,82148.26
2024,12,December,"Oxford - CT",386,331658.18
2024,12,December,"Pensacola - FL",57,37685.00
2024,12,December,"Pittsburgh - PA",126,103404.07
2024,12,December,"Portland - ME",60,51249.78
2024,12,December,"Providence - RI",288,257857.39
2024,12,December,"Rochester - NY",351,285677.47
2024,12,December,"Spokane - WA",13,8697.00
2024,12,December,"Springfield - MA",34,24885.00
2024,12,December,"Syracuse - NY",132,112567.30
2024,12,December,"Virginia Beach - VA",196,159518.91
2024,12,December,"Westchester - NY",234,207282.50
2025,1,January,"Albany - NY",152,137896.92
2025,1,January,"Baton Rouge - LA",185,123488.37
2025,1,January,"Bloomington - IL",54,41204.51
2025,1,January,"Boston - MA",169,157230.39
2025,1,January,"Buffalo - NY",163,137057.29
2025,1,January,"Chicago North - IL",106,79418.48
2025,1,January,"Chicago South - IL",128,97688.43
2025,1,January,"Corpus Christi - TX",133,90956.00
2025,1,January,"Dallas Fort Worth Northwest - TX",71,45149.26
2025,1,January,"DC West - DC",78,68655.30
2025,1,January,"Harrisburg - PA",281,246079.88
2025,1,January,"Hartford - CT",279,249068.65
2025,1,January,"Iowa City - IA",71,56027.63
2025,1,January,"Lafayette - LA",155,106855.74
2025,1,January,"Lexington - KY",137,104019.33
2025,1,January,"Long Island - NY",221,205995.42
2025,1,January,"Lubbock - TX",111,77554.71
2025,1,January,"Manchester - NH",141,131268.99
2025,1,January,"McAllen - TX",241,164119.00
2025,1,January,"Midland - TX",256,203579.30
2025,1,January,"New Jersey Central - NJ",128,113908.79
2025,1,January,"Newport News - VA",181,145650.28
2025,1,January,"Northshore - LA",101,74277.00
2025,1,January,"Orchard Park - NY",243,187745.72
2025,1,January,"Orlando West - FL",78,68737.67
2025,1,January,"Oxford - CT",338,318832.26
2025,1,January,"Pensacola - FL",34,21950.00
2025,1,January,"Pittsburgh - PA",110,92000.89
2025,1,January,"Portland - ME",29,25768.78
2025,1,January,"Providence - RI",251,236355.37
2025,1,January,"Rochester - NY",234,190296.96
2025,1,January,"Spokane - WA",4,2535.00
2025,1,January,"Springfield - MA",36,26599.93
2025,1,January,"Syracuse - NY",124,102691.65
2025,1,January,"Virginia Beach - VA",145,113967.83
2025,1,January,"Westchester - NY",166,140503.06
2025,2,February,"Albany - NY",167,150336.10
2025,2,February,"Baton Rouge - LA",180,135448.99
2025,2,February,"Bloomington - IL",52,164539.15
2025,2,February,"Boston - MA",163,162443.63
2025,2,February,"Buffalo - NY",162,129918.22
2025,2,February,"Chicago North - IL",82,64088.19
2025,2,February,"Chicago South - IL",120,91496.91
2025,2,February,"Corpus Christi - TX",141,101272.40
2025,2,February,"Dallas Fort Worth Northwest - TX",40,30133.22
2025,2,February,"DC West - DC",66,61328.13
2025,2,February,"Harrisburg - PA",271,232904.00
2025,2,February,"Hartford - CT",235,213594.71
2025,2,February,"Iowa City - IA",30,24232.00
2025,2,February,"Lafayette - LA",160,111206.68
2025,2,February,"Lexington - KY",72,54457.20
2025,2,February,"Long Island - NY",220,208968.22
2025,2,February,"Lubbock - TX",106,72435.62
2025,2,February,"Manchester - NH",128,118958.98
2025,2,February,"McAllen - TX",207,148802.43
2025,2,February,"Midland - TX",237,183779.75
2025,2,February,"New Jersey Central - NJ",114,101557.30
2025,2,February,"Newport News - VA",154,131526.78
2025,2,February,"Northshore - LA",94,85548.74
2025,2,February,"Orchard Park - NY",175,148392.71
2025,2,February,"Orlando West - FL",55,42147.82
2025,2,February,"Oxford - CT",281,253619.15
2025,2,February,"Pensacola - FL",19,11419.00
2025,2,February,"Pittsburgh - PA",86,70904.84
2025,2,February,"Portland - ME",38,31640.00
2025,2,February,"Providence - RI",226,208122.31
2025,2,February,"Rochester - NY",252,218470.37
2025,2,February,"Spokane - WA",6,4030.00
2025,2,February,"Springfield - MA",22,17130.00
2025,2,February,"Syracuse - NY",107,88834.90
2025,2,February,"Virginia Beach - VA",154,128055.00
2025,2,February,"Westchester - NY",155,129842.37
2025,3,March,"Albany - NY",152,133915.21
2025,3,March,"Baton Rouge - LA",182,168038.59
2025,3,March,"Bloomington - IL",39,28693.99
2025,3,March,"Boston - MA",143,141874.32
2025,3,March,"Buffalo - NY",143,118305.25
2025,3,March,"Chicago North - IL",102,73832.92
2025,3,March,"Chicago South - IL",138,112278.40
2025,3,March,"Corpus Christi - TX",128,87577.71
2025,3,March,"Dallas Fort Worth Northwest - TX",85,59445.92
2025,3,March,"DC West - DC",107,100311.34
2025,3,March,"Harrisburg - PA",228,190536.35
2025,3,March,"Hartford - CT",252,232424.99
2025,3,March,"Iowa City - IA",47,39566.17
2025,3,March,"Lafayette - LA",151,109002.53
2025,3,March,"Lexington - KY",139,113201.05
2025,3,March,"Long Island - NY",250,229426.47
2025,3,March,"Lubbock - TX",129,87856.11
2025,3,March,"Manchester - NH",109,122782.78
2025,3,March,"McAllen - TX",240,166539.48
2025,3,March,"Midland - TX",225,181422.14
2025,3,March,"New Jersey Central - NJ",114,95090.47
2025,3,March,"Newport News - VA",196,186606.03
2025,3,March,"Northshore - LA",115,82376.14
2025,3,March,"Orchard Park - NY",169,142034.18
2025,3,March,"Orlando West - FL",71,55313.52
2025,3,March,"Oxford - CT",254,232448.04
2025,3,March,"Pensacola - FL",19,12781.00
2025,3,March,"Pittsburgh - PA",114,96155.49
2025,3,March,"Portland - ME",22,18548.00
2025,3,March,"Providence - RI",249,226437.61
2025,3,March,"Rochester - NY",222,187369.37
2025,3,March,"Spokane - WA",9,5898.00
2025,3,March,"Springfield - MA",12,8354.00
2025,3,March,"Syracuse - NY",121,101135.33
2025,3,March,"Virginia Beach - VA",172,148272.22
2025,3,March,"Westchester - NY",159,143730.71
2025,4,April,"Albany - NY",205,183137.94
2025,4,April,"Baton Rouge - LA",141,99082.92
2025,4,April,"Bloomington - IL",51,35645.27
2025,4,April,"Boston - MA",207,193834.23
2025,4,April,"Buffalo - NY",138,111817.17
2025,4,April,"Chicago North - IL",131,185979.72
2025,4,April,"Chicago South - IL",146,139633.28
2025,4,April,"Corpus Christi - TX",163,114345.48
2025,4,April,"Dallas Fort Worth Northwest - TX",64,47528.16
2025,4,April,"DC West - DC",91,77137.96
2025,4,April,"Evansville - IN",14,10498.00
2025,4,April,"Harrisburg - PA",302,252588.81
2025,4,April,"Hartford - CT",321,277034.61
2025,4,April,"Iowa City - IA",70,57759.00
2025,4,April,"Kennewick - WA",4,3381.00
2025,4,April,"Lafayette - LA",124,110243.40
2025,4,April,"Lexington - KY",112,87191.71
2025,4,April,"Long Island - NY",211,193279.05
2025,4,April,"Lubbock - TX",139,90758.16
2025,4,April,"Manchester - NH",149,144441.40
2025,4,April,"McAllen - TX",220,149992.56
2025,4,April,"Midland - TX",337,260104.60
2025,4,April,"New Jersey Central - NJ",149,131871.20
2025,4,April,"Newport News - VA",187,157499.30
2025,4,April,"Northshore - LA",87,61786.87
2025,4,April,"Orchard Park - NY",209,174301.08
2025,4,April,"Orlando West - FL",59,44455.79
2025,4,April,"Oxford - CT",387,335759.36
2025,4,April,"Pensacola - FL",55,36406.00
2025,4,April,"Pittsburgh - PA",153,123823.56
2025,4,April,"Portland - ME",24,20489.62
2025,4,April,"Providence - RI",288,243278.26
2025,4,April,"Rochester - NY",233,192698.87
2025,4,April,"Sioux Falls - SD",1,950.00
2025,4,April,"South Bend - IN",2,1607.80
2025,4,April,"Spokane - WA",43,28881.00
2025,4,April,"Springfield - MA",29,20593.00
2025,4,April,"Syracuse - NY",130,114136.56
2025,4,April,"Virginia Beach - VA",212,171329.05
2025,4,April,"Westchester - NY",152,138745.74
2025,5,May,"Albany - NY",241,215543.01
2025,5,May,"Baton Rouge - LA",222,217614.59
2025,5,May,"Bloomington - IL",57,41875.13
2025,5,May,"Boston - MA",321,273506.15
2025,5,May,"Buffalo - NY",265,214049.83
2025,5,May,"Chicago North - IL",155,161184.06
2025,5,May,"Chicago South - IL",157,119711.20
2025,5,May,"Corpus Christi - TX",171,117767.12
2025,5,May,"Dallas Fort Worth Northwest - TX",79,55336.94
2025,5,May,"DC West - DC",122,116093.70
2025,5,May,"Evansville - IN",25,18693.10
2025,5,May,"Harrisburg - PA",390,348986.96
2025,5,May,"Hartford - CT",383,344491.35
2025,5,May,"Iowa City - IA",87,74086.57
2025,5,May,"Kennewick - WA",44,31352.00
2025,5,May,"Lafayette - LA",125,86180.65
2025,5,May,"Lexington - KY",177,133263.58
2025,5,May,"Long Island - NY",355,309312.25
2025,5,May,"Lubbock - TX",153,104502.50
2025,5,May,"Manchester - NH",229,211829.03
2025,5,May,"McAllen - TX",203,147627.69
2025,5,May,"Midland - TX",310,238708.02
2025,5,May,"New Jersey Central - NJ",166,141818.44
2025,5,May,"Newport News - VA",242,203936.68
2025,5,May,"Northshore - LA",68,45927.11
2025,5,May,"Orchard Park - NY",261,213667.03
2025,5,May,"Orlando West - FL",71,49812.71
2025,5,May,"Oxford - CT",397,358088.26
2025,5,May,"Pensacola - FL",72,49361.00
2025,5,May,"Pittsburgh - PA",357,251606.78
2025,5,May,"Portland - ME",87,75628.00
2025,5,May,"Providence - RI",337,286074.17
2025,5,May,"Reno - NV",11,8914.00
2025,5,May,"Rochester - NY",367,304641.18
2025,5,May,"Sioux Falls - SD",18,15184.00
2025,5,May,"South Bend - IN",26,21030.00
2025,5,May,"Spokane - WA",53,38322.62
2025,5,May,"Springfield - MA",69,52738.89
2025,5,May,"Syracuse - NY",197,165149.49
2025,5,May,"Virginia Beach - VA",250,200014.44
2025,5,May,"Westchester - NY",223,180874.74
2025,6,June,"Albany - NY",362,316042.46
2025,6,June,"Baton Rouge - LA",196,167727.07
2025,6,June,"Bloomington - IL",69,51273.58
2025,6,June,"Boston - MA",335,291865.88
2025,6,June,"Buffalo - NY",299,232637.99
2025,6,June,"Burlington - VT",15,12976.00
2025,6,June,"Chicago North - IL",145,177956.65
2025,6,June,"Chicago South - IL",144,116583.28
2025,6,June,"Corpus Christi - TX",190,126766.20
2025,6,June,"Dallas Fort Worth Northwest - TX",60,48694.01
2025,6,June,"DC West - DC",138,118312.20
2025,6,June,"Evansville - IN",65,53820.00
2025,6,June,"Harrisburg - PA",493,412156.40
2025,6,June,"Hartford - CT",436,376461.46
2025,6,June,"Iowa City - IA",208,174278.37
2025,6,June,"Kennewick - WA",49,35456.64
2025,6,June,"Lafayette - LA",156,109454.27
2025,6,June,"Lexington - KY",198,143403.69
2025,6,June,"Long Island - NY",322,277466.19
2025,6,June,"Lubbock - TX",134,90904.34
2025,6,June,"Manchester - NH",265,248095.87
2025,6,June,"McAllen - TX",200,140268.71
2025,6,June,"Midland - TX",312,237492.95
2025,6,June,"New Jersey Central - NJ",228,192088.22
2025,6,June,"Newport News - VA",255,215200.94
2025,6,June,"Northshore - LA",98,69641.79
2025,6,June,"Orchard Park - NY",294,235949.55
2025,6,June,"Orlando West - FL",88,73782.59
2025,6,June,"Oxford - CT",501,441457.16
2025,6,June,"Pensacola - FL",131,84709.50
2025,6,June,"Pittsburgh - PA",291,233411.26
2025,6,June,"Portland - ME",114,98453.89
2025,6,June,"Providence - RI",401,339269.78
2025,6,June,"Reno - NV",29,21026.00
2025,6,June,"Rochester - NY",477,387012.68
2025,6,June,"Sioux Falls - SD",56,47212.00
2025,6,June,"South Bend - IN",39,33617.37
2025,6,June,"Spokane - WA",56,39826.00
2025,6,June,"Springfield - MA",159,116905.67
2025,6,June,"Syracuse - NY",254,204637.43
2025,6,June,"Virginia Beach - VA",230,181654.81
2025,6,June,"Westchester - NY",245,198135.57
2025,7,July,"Albany - NY",460,393441.95
2025,7,July,"Baton Rouge - LA",239,165368.42
2025,7,July,"Bloomington - IL",99,69503.32
2025,7,July,"Boston - MA",336,304791.51
2025,7,July,"Buffalo - NY",302,241942.38
2025,7,July,"Burlington - VT",36,31893.00
2025,7,July,"Chicago North - IL",122,150472.45
2025,7,July,"Chicago South - IL",195,200174.47
2025,7,July,"Corpus Christi - TX",262,182701.67
2025,7,July,"Dallas Fort Worth Northwest - TX",66,43156.23
2025,7,July,"DC West - DC",117,106249.39
2025,7,July,"Evansville - IN",120,99062.40
2025,7,July,"Harrisburg - PA",611,498953.98
2025,7,July,"Hartford - CT",496,411642.60
2025,7,July,"Iowa City - IA",257,206461.93
2025,7,July,"Kennewick - WA",103,75260.84
2025,7,July,"Lafayette - LA",154,108686.36
2025,7,July,"Lexington - KY",231,174095.08
2025,7,July,"Long Island - NY",386,324660.87
2025,7,July,"Lubbock - TX",128,87240.75
2025,7,July,"Manchester - NH",294,263278.46
2025,7,July,"McAllen - TX",244,168605.25
2025,7,July,"Midland - TX",343,254837.46
2025,7,July,"New Jersey Central - NJ",246,196417.10
2025,7,July,"Newport News - VA",262,218636.10
2025,7,July,"Northshore - LA",112,78131.98
2025,7,July,"Orchard Park - NY",357,283473.49
2025,7,July,"Orlando West - FL",76,57635.70
2025,7,July,"Oxford - CT",544,472159.06
2025,7,July,"Pensacola - FL",161,115932.25
2025,7,July,"Pittsburgh - PA",213,173608.69
2025,7,July,"Portland - ME",146,122918.67
2025,7,July,"Providence - RI",522,436936.23
2025,7,July,"Reno - NV",30,22469.00
2025,7,July,"Rochester - NY",600,479762.71
2025,7,July,"Sioux Falls - SD",87,71503.08
2025,7,July,"South Bend - IN",59,49536.00
2025,7,July,"Spokane - WA",199,129775.55
2025,7,July,"Springfield - MA",209,147216.92
2025,7,July,"Syracuse - NY",295,240400.80
2025,7,July,"Virginia Beach - VA",192,145912.00
2025,7,July,"Westchester - NY",341,282265.82
2025,8,August,"Albany - NY",318,264109.01
2025,8,August,"Baton Rouge - LA",218,152503.01
2025,8,August,"Bloomington - IL",72,51325.28
2025,8,August,"Boston - MA",364,297124.90
2025,8,August,"Buffalo - NY",301,235091.40
2025,8,August,"Burlington - VT",30,22969.00
2025,8,August,"Chicago North - IL",206,212338.95
2025,8,August,"Chicago South - IL",160,140256.34
2025,8,August,"Corpus Christi - TX",238,160563.45
2025,8,August,"Dallas Fort Worth Northwest - TX",51,34077.84
2025,8,August,"DC West - DC",132,111621.77
2025,8,August,"Evansville - IN",120,100330.00
2025,8,August,"Harrisburg - PA",651,513763.39
2025,8,August,"Hartford - CT",522,418013.35
2025,8,August,"Iowa City - IA",203,168539.00
2025,8,August,"Kennewick - WA",80,58496.74
2025,8,August,"Lafayette - LA",165,113761.80
2025,8,August,"Lexington - KY",268,231717.14
2025,8,August,"Long Island - NY",403,324698.26
2025,8,August,"Lubbock - TX",181,124414.88
2025,8,August,"Manchester - NH",307,270685.79
2025,8,August,"McAllen - TX",214,146509.08
2025,8,August,"Midland - TX",307,237357.78
2025,8,August,"New Jersey Central - NJ",265,219432.33
2025,8,August,"Newport News - VA",201,167161.24
2025,8,August,"Northshore - LA",98,66737.25
2025,8,August,"Orchard Park - NY",383,300578.79
2025,8,August,"Orlando West - FL",50,31205.58
2025,8,August,"Oxford - CT",547,486382.90
2025,8,August,"Pensacola - FL",125,78418.50
2025,8,August,"Pittsburgh - PA",242,180677.94
2025,8,August,"Portland - ME",145,120705.33
2025,8,August,"Providence - RI",500,428916.63
2025,8,August,"Reno - NV",94,72541.99
2025,8,August,"Rochester - NY",484,426154.14
2025,8,August,"Sioux Falls - SD",72,60479.00
2025,8,August,"South Bend - IN",76,57620.00
2025,8,August,"Spokane - WA",134,97818.00
2025,8,August,"Springfield - MA",95,72325.28
2025,8,August,"Syracuse - NY",257,210433.87
2025,8,August,"Virginia Beach - VA",172,132681.44
2025,8,August,"Westchester - NY",330,255446.95
2025,9,September,"Albany - NY",416,352894.56
2025,9,September,"Baton Rouge - LA",244,168410.72
2025,9,September,"Bloomington - IL",69,49623.65
2025,9,September,"Boston - MA",304,265665.66
2025,9,September,"Buffalo - NY",317,234979.52
2025,9,September,"Burlington - VT",27,22656.00
2025,9,September,"Chicago North - IL",214,238109.71
2025,9,September,"Chicago South - IL",174,115322.61
2025,9,September,"Corpus Christi - TX",259,182252.28
2025,9,September,"Dallas Fort Worth Northwest - TX",63,46378.84
2025,9,September,"DC West - DC",111,92137.35
2025,9,September,"Evansville - IN",100,82832.26
2025,9,September,"Harrisburg - PA",570,454791.78
2025,9,September,"Hartford - CT",462,347055.91
2025,9,September,"Iowa City - IA",186,152678.26
2025,9,September,"Kennewick - WA",64,46935.87
2025,9,September,"Lafayette - LA",133,88869.39
2025,9,September,"Lexington - KY",231,221583.87
2025,9,September,"Long Island - NY",407,315916.01
2025,9,September,"Lubbock - TX",204,132747.33
2025,9,September,"Manchester - NH",307,259395.52
2025,9,September,"McAllen - TX",185,130173.91
2025,9,September,"Midland - TX",309,245475.81
2025,9,September,"New Jersey Central - NJ",225,177335.93
2025,9,September,"Newport News - VA",210,180336.21
2025,9,September,"Northshore - LA",110,119352.66
2025,9,September,"Orchard Park - NY",350,263248.24
2025,9,September,"Orlando West - FL",70,55700.09
2025,9,September,"Oxford - CT",586,467137.99
2025,9,September,"Pensacola - FL",100,64946.50
2025,9,September,"Pittsburgh - PA",189,140860.62
2025,9,September,"Portland - ME",133,106894.00
2025,9,September,"Providence - RI",528,432998.62
2025,9,September,"Reno - NV",198,158285.44
2025,9,September,"Rochester - NY",447,364139.17
2025,9,September,"Sioux Falls - SD",56,46868.86
2025,9,September,"South Bend - IN",64,50207.89
2025,9,September,"Spokane - WA",91,68310.00
2025,9,September,"Springfield - MA",73,52600.99
2025,9,September,"Syracuse - NY",258,223704.11
2025,9,September,"Virginia Beach - VA",173,129935.10
2025,9,September,"Westchester - NY",431,332663.90
2025,10,October,"Albany - NY",329,287362.64
2025,10,October,"Baton Rouge - LA",256,224777.71
2025,10,October,"Bloomington - IL",73,72370.49
2025,10,October,"Boston - MA",293,274418.24
2025,10,October,"Buffalo - NY",239,181336.20
2025,10,October,"Burlington - VT",24,19631.00
2025,10,October,"Chicago North - IL",168,128723.26
2025,10,October,"Chicago South - IL",146,139340.53
2025,10,October,"Corpus Christi - TX",225,175314.11
2025,10,October,"Dallas Fort Worth Northwest - TX",67,50883.23
2025,10,October,"DC West - DC",87,75310.05
2025,10,October,"Evansville - IN",172,140046.00
2025,10,October,"Harrisburg - PA",554,450137.73
2025,10,October,"Hartford - CT",357,302667.20
2025,10,October,"Iowa City - IA",174,138283.00
2025,10,October,"Kennewick - WA",71,54160.75
2025,10,October,"Lafayette - LA",160,113222.56
2025,10,October,"Lexington - KY",214,171983.18
2025,10,October,"Long Island - NY",342,283611.49
2025,10,October,"Lubbock - TX",121,79233.39
2025,10,October,"Manchester - NH",226,210390.22
2025,10,October,"McAllen - TX",252,173141.79
2025,10,October,"Midland - TX",309,239162.72
2025,10,October,"New Jersey Central - NJ",224,175664.70
2025,10,October,"Newport News - VA",151,126481.63
2025,10,October,"Northshore - LA",119,101120.09
2025,10,October,"Orchard Park - NY",307,241195.37
2025,10,October,"Orlando West - FL",71,49061.65
2025,10,October,"Oxford - CT",508,416299.87
2025,10,October,"Pensacola - FL",91,61105.69
2025,10,October,"Pittsburgh - PA",198,171652.14
2025,10,October,"Portland - ME",99,89431.89
2025,10,October,"Providence - RI",475,433097.76
2025,10,October,"Reno - NV",168,136420.36
2025,10,October,"Rochester - NY",296,245619.59
2025,10,October,"Sioux Falls - SD",56,46904.99
2025,10,October,"South Bend - IN",50,40534.00
2025,10,October,"Spokane - WA",74,52082.00
2025,10,October,"Springfield - MA",82,56957.93
2025,10,October,"Syracuse - NY",203,181917.90
2025,10,October,"Virginia Beach - VA",172,129250.89
2025,10,October,"Westchester - NY",356,280499.67
2025,11,November,"Albany - NY",263,245568.88
2025,11,November,"Baton Rouge - LA",265,206226.93
2025,11,November,"Bloomington - IL",64,58420.59
2025,11,November,"Boston - MA",209,193996.38
2025,11,November,"Buffalo - NY",179,140684.44
2025,11,November,"Burlington - VT",32,27476.00
2025,11,November,"Chicago North - IL",194,147644.94
2025,11,November,"Chicago South - IL",123,107873.25
2025,11,November,"Corpus Christi - TX",175,142997.63
2025,11,November,"Dallas Fort Worth Northwest - TX",62,47030.55
2025,11,November,"DC West - DC",58,51585.84
2025,11,November,"Evansville - IN",153,123269.37
2025,11,November,"Harrisburg - PA",403,340879.90
2025,11,November,"Hartford - CT",328,274786.06
2025,11,November,"Iowa City - IA",180,150623.28
2025,11,November,"Kennewick - WA",112,82136.63
2025,11,November,"Lafayette - LA",133,114646.46
2025,11,November,"Lexington - KY",161,152260.54
2025,11,November,"Long Island - NY",298,274162.43
2025,11,November,"Lubbock - TX",120,84938.10
2025,11,November,"Manchester - NH",193,181434.99
2025,11,November,"McAllen - TX",199,145107.69
2025,11,November,"Midland - TX",291,255517.71
2025,11,November,"New Jersey Central - NJ",193,168966.09
2025,11,November,"Newport News - VA",170,146113.35
2025,11,November,"Northshore - LA",99,99952.99
2025,11,November,"Orchard Park - NY",221,177802.90
2025,11,November,"Orlando West - FL",55,37399.06
2025,11,November,"Oxford - CT",408,345896.13
2025,11,November,"Pensacola - FL",145,98853.00
2025,11,November,"Pittsburgh - PA",111,100954.32
2025,11,November,"Portland - ME",88,75143.00
2025,11,November,"Providence - RI",344,315669.89
2025,11,November,"Reno - NV",120,100167.13
2025,11,November,"Rochester - NY",295,240250.41
2025,11,November,"Sioux Falls - SD",61,51140.98
2025,11,November,"South Bend - IN",54,41642.00
2025,11,November,"Spokane - WA",82,54697.30
2025,11,November,"Springfield - MA",62,45384.00
2025,11,November,"Syracuse - NY",183,170635.59
2025,11,November,"Virginia Beach - VA",197,196377.56
2025,11,November,"Westchester - NY",243,218178.19
2025,12,December,"Albany - NY",288,267033.06
2025,12,December,"Baton Rouge - LA",327,253009.47
2025,12,December,"Bloomington - IL",72,53648.40
2025,12,December,"Boston - MA",239,232440.33
2025,12,December,"Buffalo - NY",194,168264.60
2025,12,December,"Burlington - VT",32,28311.00
2025,12,December,"Chicago North - IL",181,162978.53
2025,12,December,"Chicago South - IL",167,145152.32
2025,12,December,"Corpus Christi - TX",301,211460.85
2025,12,December,"Dallas Fort Worth Northwest - TX",88,67127.56
2025,12,December,"DC West - DC",113,115058.18
2025,12,December,"Evansville - IN",141,112401.00
2025,12,December,"Harrisburg - PA",541,470250.51
2025,12,December,"Hartford - CT",426,393237.35
2025,12,December,"Iowa City - IA",156,131196.26
2025,12,December,"Kennewick - WA",62,47112.61
2025,12,December,"Lafayette - LA",180,210498.57
2025,12,December,"Lexington - KY",213,189480.51
2025,12,December,"Long Island - NY",328,333271.59
2025,12,December,"Lubbock - TX",129,86666.19
2025,12,December,"Manchester - NH",272,288463.46
2025,12,December,"McAllen - TX",249,180190.24
2025,12,December,"Midland - TX",314,264169.83
2025,12,December,"New Jersey Central - NJ",219,196049.00
