Year,MonthNum,Month,"Branch Name",Sales,"Contract Value"
2025,2,February,"McAllen - TX",203,155864.29
2025,2,February,"Midland - TX",140,132406.77
2025,2,February,"New Jersey Central - NJ",69,68292.93
2025,2,February,"Newport News - VA",74,85449.50
2025,2,February,"Northshore - LA",55,133457.50
2025,2,February,"Orchard Park - NY",82,82075.88
2025,2,February,"Orlando West - FL",46,37154.65
2025,2,February,"Oxford - CT",188,196701.59
2025,2,February,"Pensacola - FL",12,8589.12
2025,2,February,"Pittsburgh - PA",36,30549.00
2025,2,February,"Portland - ME",5,5002.00
2025,2,February,"Providence - RI",201,190040.05
2025,2,February,"Rochester - NY",64,55341.71
2025,2,February,"Spokane - WA",2,1270.00
2025,2,February,"Springfield - MA",11,10777.00
2025,2,February,"Syracuse - NY",32,25961.22
2025,2,February,"Virginia Beach - VA",60,63910.40
2025,2,February,"Westchester - NY",47,53032.84
2025,3,March,"Albany - NY",133,117626.70
2025,3,March,"Baton Rouge - LA",220,199004.08
2025,3,March,"Bloomington - IL",43,26946.00
2025,3,March,"Boston - MA",164,178298.40
2025,3,March,"Buffalo - NY",82,70871.80
2025,3,March,"Chicago North - IL",116,178791.09
2025,3,March,"Chicago South - IL",132,118642.00
2025,3,March,"Corpus Christi - TX",214,178796.00
2025,3,March,"Dallas Fort Worth Northwest - TX",79,54676.75
2025,3,March,"DC West - DC",109,91693.00
2025,3,March,"Harrisburg - PA",211,209996.63
2025,3,March,"Hartford - CT",259,240799.44
2025,3,March,"Iowa City - IA",52,120367.00
2025,3,March,"Lafayette - LA",161,146552.25
2025,3,March,"Lexington - KY",162,136721.50
2025,3,March,"Long Island - NY",268,263190.40
2025,3,March,"Lubbock - TX",105,78280.00
2025,3,March,"Manchester - NH",69,64982.00
2025,3,March,"McAllen - TX",239,198445.65
2025,3,March,"Midland - TX",217,189580.72
2025,3,March,"New Jersey Central - NJ",93,96540.50
2025,3,March,"Newport News - VA",194,212246.22
2025,3,March,"Northshore - LA",101,141580.00
2025,3,March,"Orchard Park - NY",118,96824.20
2025,3,March,"Orlando West - FL",90,74200.00
2025,3,March,"Oxford - CT",332,316543.67
2025,3,March,"Pensacola - FL",23,18656.00
2025,3,March,"Pittsburgh - PA",103,92287.46
2025,3,March,"Portland - ME",3,3958.00
2025,3,March,"Providence - RI",222,205192.79
2025,3,March,"Rochester - NY",181,153550.10
2025,3,March,"Spokane - WA",345,267288.92
2025,3,March,"Springfield - MA",21,18017.00
2025,3,March,"Syracuse - NY",110,86049.00
2025,3,March,"Virginia Beach - VA",236,240337.70
2025,3,March,"Westchester - NY",196,185322.96
2025,4,April,"Albany - NY",428,362532.96
2025,4,April,"Baton Rouge - LA",185,187848.00
2025,4,April,"Bloomington - IL",90,58924.44
2025,4,April,"Boston - MA",601,522099.72
2025,4,April,"Buffalo - NY",204,164981.20
2025,4,April,"Chicago North - IL",188,202277.00
2025,4,April,"Chicago South - IL",212,165447.80
2025,4,April,"Corpus Christi - TX",310,213383.28
2025,4,April,"Dallas Fort Worth Northwest - TX",66,52368.50
2025,4,April,"DC West - DC",87,66655.16
2025,4,April,"Evansville - IN",401,325342.31
2025,4,April,"Harrisburg - PA",407,410768.28
2025,4,April,"Hartford - CT",549,513567.52
2025,4,April,"Iowa City - IA",462,374020.27
2025,4,April,"Kennewick - WA",55,41064.00
2025,4,April,"Lafayette - LA",188,147525.00
2025,4,April,"Lexington - KY",191,173091.24
2025,4,April,"Long Island - NY",393,368244.27
2025,4,April,"Lubbock - TX",280,196130.06
2025,4,April,"Manchester - NH",252,246051.46
2025,4,April,"McAllen - TX",204,148582.23
2025,4,April,"Midland - TX",382,313997.00
2025,4,April,"New Jersey Central - NJ",614,535045.60
2025,4,April,"Newport News - VA",232,231137.00
2025,4,April,"Northshore - LA",108,181156.00
2025,4,April,"Orchard Park - NY",251,194927.20
2025,4,April,"Orlando West - FL",79,90914.00
2025,4,April,"Oxford - CT",766,784345.82
2025,4,April,"Pensacola - FL",201,136298.00
2025,4,April,"Pittsburgh - PA",747,614387.94
2025,4,April,"Portland - ME",121,102674.00
2025,4,April,"Providence - RI",811,725014.85
2025,4,April,"Rochester - NY",403,346659.08
2025,4,April,"Sioux Falls - SD",92,76353.00
2025,4,April,"South Bend - IN",127,100770.80
2025,4,April,"Spokane - WA",315,239573.00
2025,4,April,"Springfield - MA",71,57420.92
2025,4,April,"Syracuse - NY",348,294526.73
2025,4,April,"Virginia Beach - VA",188,190153.60
2025,4,April,"Westchester - NY",284,264193.78
2025,5,May,"Albany - NY",1218,1040959.79
2025,5,May,"Baton Rouge - LA",349,357529.67
2025,5,May,"Bloomington - IL",162,115493.00
2025,5,May,"Boston - MA",664,560875.89
2025,5,May,"Buffalo - NY",486,388496.85
2025,5,May,"Chicago North - IL",188,205431.51
2025,5,May,"Chicago South - IL",203,164377.30
2025,5,May,"Corpus Christi - TX",339,271315.00
2025,5,May,"Dallas Fort Worth Northwest - TX",75,64338.96
2025,5,May,"DC West - DC",75,59712.00
2025,5,May,"Evansville - IN",1467,1193592.58
2025,5,May,"Harrisburg - PA",552,541653.08
2025,5,May,"Hartford - CT",956,828949.97
2025,5,May,"Iowa City - IA",1409,1134195.64
2025,5,May,"Kennewick - WA",1003,768405.42
2025,5,May,"Lafayette - LA",265,197530.32
2025,5,May,"Lexington - KY",645,455656.92
2025,5,May,"Long Island - NY",818,625100.20
2025,5,May,"Lubbock - TX",335,230331.71
2025,5,May,"Manchester - NH",965,898688.95
2025,5,May,"McAllen - TX",346,248757.82
2025,5,May,"Midland - TX",622,489522.86
2025,5,May,"New Jersey Central - NJ",840,672109.47
2025,5,May,"Newport News - VA",239,227484.32
2025,5,May,"Northshore - LA",181,164504.60
2025,5,May,"Orchard Park - NY",465,380509.60
2025,5,May,"Orlando West - FL",95,97918.18
2025,5,May,"Oxford - CT",1172,1058572.32
2025,5,May,"Pensacola - FL",933,662003.98
2025,5,May,"Pittsburgh - PA",1314,1064535.37
2025,5,May,"Portland - ME",1641,1410356.50
2025,5,May,"Providence - RI",1602,1408311.60
2025,5,May,"Reno - NV",497,400681.00
2025,5,May,"Rochester - NY",1040,851564.57
2025,5,May,"Sioux Falls - SD",855,701988.97
2025,5,May,"South Bend - IN",780,643479.16
2025,5,May,"Spokane - WA",383,288856.07
2025,5,May,"Springfield - MA",514,402911.95
2025,5,May,"Syracuse - NY",700,574998.83
2025,5,May,"Virginia Beach - VA",208,169028.87
2025,5,May,"Westchester - NY",702,579613.84
2025,6,June,"Albany - NY",1320,1108094.51
2025,6,June,"Baton Rouge - LA",544,445406.96
2025,6,June,"Bloomington - IL",172,117031.00
2025,6,June,"Boston - MA",810,691671.00
2025,6,June,"Buffalo - NY",389,313069.00
2025,6,June,"Burlington - VT",603,520870.25
2025,6,June,"Chicago North - IL",172,175424.00
2025,6,June,"Chicago South - IL",186,167457.18
2025,6,June,"Corpus Christi - TX",315,214821.10
2025,6,June,"Dallas Fort Worth Northwest - TX",86,79044.90
2025,6,June,"DC West - DC",83,59566.00
2025,6,June,"Evansville - IN",1200,981623.49
2025,6,June,"Harrisburg - PA",1107,951516.07
2025,6,June,"Hartford - CT",1120,917301.29
2025,6,June,"Iowa City - IA",1429,1142208.10
2025,6,June,"Kennewick - WA",1007,771566.32
2025,6,June,"Lafayette - LA",129,100936.06
2025,6,June,"Lexington - KY",703,481114.00
2025,6,June,"Long Island - NY",834,622606.80
2025,6,June,"Lubbock - TX",381,275316.60
2025,6,June,"Manchester - NH",1000,927427.35
2025,6,June,"McAllen - TX",345,258957.86
2025,6,June,"Midland - TX",669,504962.46
2025,6,June,"New Jersey Central - NJ",513,417987.36
2025,6,June,"Newport News - VA",183,166894.00
2025,6,June,"Northshore - LA",216,192869.50
2025,6,June,"Orchard Park - NY",420,332278.76
2025,6,June,"Orlando West - FL",110,85529.67
2025,6,June,"Oxford - CT",1512,1406140.70
2025,6,June,"Pensacola - FL",877,614925.63
2025,6,June,"Pittsburgh - PA",1059,815754.19
2025,6,June,"Portland - ME",836,708761.65
2025,6,June,"Providence - RI",1346,1220027.40
2025,6,June,"Reno - NV",713,543570.17
2025,6,June,"Rochester - NY",1023,844320.76
2025,6,June,"Sioux Falls - SD",841,689338.85
2025,6,June,"South Bend - IN",865,699894.49
2025,6,June,"Spokane - WA",415,318749.39
2025,6,June,"Springfield - MA",674,497775.20
2025,6,June,"Syracuse - NY",651,533506.93
2025,6,June,"Virginia Beach - VA",162,123500.02
2025,6,June,"Westchester - NY",858,679933.30
2025,7,July,"Albany - NY",1026,866262.55
2025,7,July,"Baton Rouge - LA",1090,782429.16
2025,7,July,"Bloomington - IL",154,112712.00
2025,7,July,"Boston - MA",940,795069.50
2025,7,July,"Buffalo - NY",361,295528.00
2025,7,July,"Burlington - VT",715,619173.80
2025,7,July,"Chicago North - IL",270,282527.95
2025,7,July,"Chicago South - IL",220,231711.00
2025,7,July,"Corpus Christi - TX",400,278798.92
2025,7,July,"Dallas Fort Worth Northwest - TX",92,76443.38
2025,7,July,"DC West - DC",88,59701.00
2025,7,July,"Evansville - IN",1087,881048.12
2025,7,July,"Harrisburg - PA",2398,2028777.37
2025,7,July,"Hartford - CT",1000,799525.49
2025,7,July,"Iowa City - IA",1156,924179.70
2025,7,July,"Kennewick - WA",849,639075.57
2025,7,July,"Lafayette - LA",132,97728.32
2025,7,July,"Lexington - KY",598,489593.63
2025,7,July,"Long Island - NY",799,637890.09
2025,7,July,"Lubbock - TX",265,185248.13
2025,7,July,"Manchester - NH",769,687105.86
2025,7,July,"McAllen - TX",343,244006.31
2025,7,July,"Midland - TX",675,511849.84
2025,7,July,"New Jersey Central - NJ",859,680950.08
2025,7,July,"Newport News - VA",141,157879.00
2025,7,July,"Northshore - LA",400,332177.04
2025,7,July,"Orchard Park - NY",429,344005.50
2025,7,July,"Orlando West - FL",109,84068.00
2025,7,July,"Oxford - CT",1229,1090866.38
2025,7,July,"Pensacola - FL",802,552835.89
2025,7,July,"Pittsburgh - PA",670,509924.67
2025,7,July,"Portland - ME",621,513632.00
2025,7,July,"Providence - RI",1017,903284.39
2025,7,July,"Reno - NV",544,425480.18
2025,7,July,"Rochester - NY",791,648822.95
2025,7,July,"Sioux Falls - SD",789,653440.48
2025,7,July,"South Bend - IN",844,692526.39
2025,7,July,"Spokane - WA",518,397855.40
2025,7,July,"Springfield - MA",554,415891.93
2025,7,July,"Syracuse - NY",628,528708.72
2025,7,July,"Virginia Beach - VA",129,116621.24
2025,7,July,"Westchester - NY",962,739857.73
2025,8,August,"Albany - NY",795,678743.82
2025,8,August,"Baton Rouge - LA",544,425123.73
2025,8,August,"Bloomington - IL",58,55828.00
2025,8,August,"Boston - MA",450,386675.00
2025,8,August,"Buffalo - NY",340,280505.15
2025,8,August,"Burlington - VT",220,190728.00
2025,8,August,"Chicago North - IL",761,659013.14
2025,8,August,"Chicago South - IL",281,231773.85
2025,8,August,"Corpus Christi - TX",587,440458.75
2025,8,August,"Dallas Fort Worth Northwest - TX",69,66386.00
2025,8,August,"DC West - DC",115,84520.76
2025,8,August,"Evansville - IN",606,545375.21
2025,8,August,"Harrisburg - PA",1983,1697451.57
2025,8,August,"Hartford - CT",592,515227.76
2025,8,August,"Iowa City - IA",395,309586.21
2025,8,August,"Kennewick - WA",312,227993.89
2025,8,August,"Lafayette - LA",440,280961.01
2025,8,August,"Lexington - KY",291,245691.00
2025,8,August,"Long Island - NY",493,420448.75
2025,8,August,"Lubbock - TX",167,119084.51
2025,8,August,"Manchester - NH",450,410592.00
2025,8,August,"McAllen - TX",478,375302.73
2025,8,August,"Midland - TX",438,352443.52
2025,8,August,"New Jersey Central - NJ",669,528049.00
2025,8,August,"Newport News - VA",127,151601.00
2025,8,August,"Northshore - LA",312,255028.72
2025,8,August,"Orchard Park - NY",392,309366.04
2025,8,August,"Orlando West - FL",76,58673.50
2025,8,August,"Oxford - CT",1094,976624.99
2025,8,August,"Pensacola - FL",198,157610.00
2025,8,August,"Pittsburgh - PA",178,131525.05
2025,8,August,"Portland - ME",265,215379.00
2025,8,August,"Providence - RI",1178,1043649.62
2025,8,August,"Reno - NV",1178,983688.18
2025,8,August,"Rochester - NY",502,376104.51
2025,8,August,"Sioux Falls - SD",263,218271.80
2025,8,August,"South Bend - IN",497,400856.00
2025,8,August,"Spokane - WA",342,259159.96
2025,8,August,"Springfield - MA",245,246478.33
2025,8,August,"Syracuse - NY",451,398235.14
2025,8,August,"Virginia Beach - VA",139,170857.62
2025,8,August,"Westchester - NY",1051,813085.72
2025,9,September,"Albany - NY",292,270315.18
2025,9,September,"Baton Rouge - LA",188,205263.00
2025,9,September,"Bloomington - IL",39,44800.00
2025,9,September,"Boston - MA",218,199058.00
2025,9,September,"Buffalo - NY",200,175874.27
2025,9,September,"Burlington - VT",26,24505.00
2025,9,September,"Chicago North - IL",140,195366.00
2025,9,September,"Chicago South - IL",173,181054.00
2025,9,September,"Corpus Christi - TX",647,511641.07
2025,9,September,"Dallas Fort Worth Northwest - TX",49,43956.14
2025,9,September,"DC West - DC",55,41088.50
2025,9,September,"Evansville - IN",75,92636.00
2025,9,September,"Harrisburg - PA",703,652190.20
2025,9,September,"Hartford - CT",348,319739.79
2025,9,September,"Iowa City - IA",68,97683.00
2025,9,September,"Kennewick - WA",13,9511.88
2025,9,September,"Lafayette - LA",95,90133.00
2025,9,September,"Lexington - KY",126,137740.36
2025,9,September,"Long Island - NY",297,290837.60
2025,9,September,"Lubbock - TX",121,85505.00
2025,9,September,"Manchester - NH",140,157407.00
2025,9,September,"McAllen - TX",204,154592.50
2025,9,September,"Midland - TX",282,232173.80
2025,9,September,"New Jersey Central - NJ",94,96828.68
2025,9,September,"Newport News - VA",168,168478.00
2025,9,September,"Northshore - LA",127,106920.45
2025,9,September,"Orchard Park - NY",250,194896.00
2025,9,September,"Orlando West - FL",42,25759.00
2025,9,September,"Oxford - CT",642,640012.09
2025,9,September,"Pensacola - FL",91,62994.00
2025,9,September,"Pittsburgh - PA",109,91072.00
2025,9,September,"Portland - ME",48,43479.00
2025,9,September,"Providence - RI",559,578457.45
2025,9,September,"Reno - NV",2208,1767196.68
2025,9,September,"Rochester - NY",251,210027.63
2025,9,September,"Sioux Falls - SD",21,16916.00
2025,9,September,"South Bend - IN",190,147701.00
2025,9,September,"Spokane - WA",25,19182.00
2025,9,September,"Springfield - MA",149,225247.00
2025,9,September,"Syracuse - NY",288,270012.61
2025,9,September,"Virginia Beach - VA",125,136307.00
2025,9,September,"Westchester - NY",306,286517.33
2025,10,October,"Albany - NY",168,177690.65
2025,10,October,"Baton Rouge - LA",113,145017.09
2025,10,October,"Bloomington - IL",27,50456.00
2025,10,October,"Boston - MA",170,182247.80
2025,10,October,"Buffalo - NY",108,128917.40
2025,10,October,"Burlington - VT",16,14595.00
2025,10,October,"Chicago North - IL",99,162624.50
2025,10,October,"Chicago South - IL",143,217592.00
2025,10,October,"Corpus Christi - TX",113,88918.61
2025,10,October,"Dallas Fort Worth Northwest - TX",47,44109.00
2025,10,October,"DC West - DC",53,54633.00
2025,10,October,"Evansville - IN",53,59480.00
2025,10,October,"Harrisburg - PA",300,311854.98
2025,10,October,"Hartford - CT",308,310627.02
2025,10,October,"Iowa City - IA",35,29653.00
2025,10,October,"Kennewick - WA",12,8256.00
2025,10,October,"Lafayette - LA",132,127334.80
2025,10,October,"Lexington - KY",141,168273.88
2025,10,October,"Long Island - NY",183,186148.29
2025,10,October,"Lubbock - TX",118,118074.93
2025,10,October,"Manchester - NH",134,187770.99
2025,10,October,"McAllen - TX",159,122545.00
2025,10,October,"Midland - TX",230,220738.70
2025,10,October,"New Jersey Central - NJ",79,106755.36
2025,10,October,"Newport News - VA",180,224330.00
2025,10,October,"Northshore - LA",124,130477.00
2025,10,October,"Orchard Park - NY",226,189841.89
2025,10,October,"Orlando West - FL",36,26051.00
2025,10,October,"Oxford - CT",396,402132.95
2025,10,October,"Pensacola - FL",104,72586.00
2025,10,October,"Pittsburgh - PA",85,81079.89
2025,10,October,"Portland - ME",39,33028.00
2025,10,October,"Providence - RI",338,426050.05
2025,10,October,"Reno - NV",682,562834.13
2025,10,October,"Rochester - NY",174,202267.74
2025,10,October,"Sioux Falls - SD",14,12254.00
2025,10,October,"South Bend - IN",42,28170.00
2025,10,October,"Spokane - WA",11,7761.00
2025,10,October,"Springfield - MA",111,173161.00
2025,10,October,"Syracuse - NY",110,117083.00
2025,10,October,"Virginia Beach - VA",160,200641.07
2025,10,October,"Westchester - NY",198,205146.50
2025,11,November,"Albany - NY",101,116701.00
2025,11,November,"Baton Rouge - LA",96,110641.91
2025,11,November,"Bloomington - IL",23,49072.00
2025,11,November,"Boston - MA",154,165736.36
2025,11,November,"Buffalo - NY",31,30839.95
2025,11,November,"Burlington - VT",5,4829.00
2025,11,November,"Chicago North - IL",66,109525.00
2025,11,November,"Chicago South - IL",95,161961.07
2025,11,November,"Corpus Christi - TX",85,106491.44
2025,11,November,"Dallas Fort Worth Northwest - TX",74,67330.32
2025,11,November,"DC West - DC",20,18219.65
2025,11,November,"Evansville - IN",23,26593.00
2025,11,November,"Harrisburg - PA",161,193340.82
2025,11,November,"Hartford - CT",221,223049.68
2025,11,November,"Iowa City - IA",45,35124.94
2025,11,November,"Kennewick - WA",25,20289.96
2025,11,November,"Lafayette - LA",47,49125.00
2025,11,November,"Lexington - KY",68,82270.00
2025,11,November,"Long Island - NY",180,250658.49
2025,11,November,"Lubbock - TX",83,63190.80
2025,11,November,"Manchester - NH",93,143466.62
2025,11,November,"McAllen - TX",151,132450.00
2025,11,November,"Midland - TX",152,146868.44
2025,11,November,"New Jersey Central - NJ",56,73749.99
2025,11,November,"Newport News - VA",87,137117.43
2025,11,November,"Northshore - LA",122,133700.39
2025,11,November,"Orchard Park - NY",102,159007.86
2025,11,November,"Orlando West - FL",40,28394.00
2025,11,November,"Oxford - CT",316,354052.81
2025,11,November,"Pensacola - FL",78,57368.00
2025,11,November,"Pittsburgh - PA",66,75192.00
2025,11,November,"Portland - ME",50,40796.00
2025,11,November,"Providence - RI",258,307968.80
2025,11,November,"Reno - NV",15,12461.99
2025,11,November,"Rochester - NY",70,78766.00
2025,11,November,"Sioux Falls - SD",19,15618.00
2025,11,November,"South Bend - IN",22,16733.00
2025,11,November,"Spokane - WA",63,44991.60
2025,11,November,"Springfield - MA",62,87597.00
2025,11,November,"Syracuse - NY",53,77749.50
2025,11,November,"Virginia Beach - VA",231,319924.00
2025,11,November,"Westchester - NY",79,128400.00
2025,12,December,"Albany - NY",51,77855.68
2025,12,December,"Baton Rouge - LA",88,105235.03
2025,12,December,"Bloomington - IL",14,21405.00
2025,12,December,"Boston - MA",97,92396.00
2025,12,December,"Buffalo - NY",53,67095.00
2025,12,December,"Burlington - VT",10,10023.00
2025,12,December,"Chicago North - IL",71,106053.52
2025,12,December,"Chicago South - IL",94,168642.60
2025,12,December,"Corpus Christi - TX",103,91034.52
2025,12,December,"Dallas Fort Worth Northwest - TX",36,34173.00
2025,12,December,"DC West - DC",30,28088.00
2025,12,December,"Evansville - IN",13,10819.00
2025,12,December,"Harrisburg - PA",143,278186.85
2025,12,December,"Hartford - CT",177,204576.00
2025,12,December,"Iowa City - IA",27,24544.00
2025,12,December,"Kennewick - WA",10,8453.89
2025,12,December,"Lafayette - LA",91,95475.55
2025,12,December,"Lexington - KY",142,186084.58
2025,12,December,"Long Island - NY",105,123438.90
2025,12,December,"Lubbock - TX",82,53828.85
2025,12,December,"Manchester - NH",79,81423.00
2025,12,December,"McAllen - TX",98,74121.06
2025,12,December,"Midland - TX",126,124662.50
2025,12,December,"New Jersey Central - NJ",44,50659.96
2025,12,December,"Newport News - VA",77,102630.16
2025,12,December,"Northshore - LA",57,62359.43
2025,12,December,"Orchard Park - NY",81,83213.33
2025,12,December,"Orlando West - FL",37,21764.00
2025,12,December,"Oxford - CT",247,281854.60
2025,12,December,"Pensacola - FL",116,113807.00
2025,12,December,"Pittsburgh - PA",46,54085.00
2025,12,December,"Portland - ME",39,37150.00
2025,12,December,"Providence - RI",226,258992.68
2025,12,December,"Reno - NV",22,19336.00
2025,12,December,"Rochester - NY",58,88913.40
2025,12,December,"Sioux Falls - SD",21,17588.00
2025,12,December,"South Bend - IN",7,5356.00
2025,12,December,"Spokane - WA",7,4549.00
2025,12,December,"Springfield - MA",38,34806.00
2025,12,December,"Syracuse - NY",41,35755.00
2025,12,December,"Virginia Beach - VA",65,81966.03
2025,12,December,"Westchester - NY",72,86845.41
2026,1,January,"Albany - NY",71,67996.45
2026,1,January,"Baton Rouge - LA",289,298011.01
2026,1,January,"Bloomington - IL",23,36916.00
2026,1,January,"Boston - MA",74,71966.00
2026,1,January,"Buffalo - NY",59,102431.00
2026,1,January,"Burlington - VT",9,8929.00
2026,1,January,"Chicago North - IL",59,53810.75
2026,1,January,"Chicago South - IL",79,150951.00
2026,1,January,"Corpus Christi - TX",188,227824.59
2026,1,January,"Dallas Fort Worth Northwest - TX",44,48632.00
2026,1,January,"DC West - DC",39,41952.24
2026,1,January,"Evansville - IN",17,13180.00
2026,1,January,"Harrisburg - PA",111,139744.04
2026,1,January,"Hartford - CT",125,146735.00
2026,1,January,"Iowa City - IA",21,17007.00
2026,1,January,"Kennewick - WA",8,6810.00
2026,1,January,"Lafayette - LA",138,114426.50
2026,1,January,"Lexington - KY",70,78855.00
2026,1,January,"Long Island - NY",93,102208.00
2026,1,January,"Lubbock - TX",60,48352.88
2026,1,January,"Manchester - NH",52,105551.61
2026,1,January,"McAllen - TX",117,136928.53
2026,1,January,"Midland - TX",119,109271.60
2026,1,January,"New Jersey Central - NJ",37,55831.63
2026,1,January,"Newport News - VA",92,121856.00
2026,1,January,"Northshore - LA",97,107841.50
2026,1,January,"Orchard Park - NY",70,75533.00
2026,1,January,"Orlando West - FL",67,46791.00
2026,1,January,"Oxford - CT",188,224985.08
2026,1,January,"Pensacola - FL",117,81785.00
2026,1,January,"Pittsburgh - PA",55,64171.00
2026,1,January,"Portland - ME",37,33220.00
2026,1,January,"Providence - RI",178,221314.44
2026,1,January,"Reno - NV",33,29577.00
2026,1,January,"Rochester - NY",75,91795.00
2026,1,January,"Sioux Falls - SD",15,11818.00
2026,1,January,"South Bend - IN",19,16984.00
2026,1,January,"Spokane - WA",10,8091.44
2026,1,January,"Springfield - MA",19,17061.00
2026,1,January,"Syracuse - NY",62,84994.42
2026,1,January,"Virginia Beach - VA",64,87713.68
2026,1,January,"Westchester - NY",56,63202.79
2026,2,February,"Albany - NY",48,66562.13
2026,2,February,"Baton Rouge - LA",154,194061.53
2026,2,February,"Bloomington - IL",25,61109.00
2026,2,February,"Boston - MA",68,76478.00
2026,2,February,"Buffalo - NY",37,40322.00
2026,2,February,"Burlington - VT",8,7729.00
2026,2,February,"Chicago North - IL",74,86954.00
2026,2,February,"Chicago South - IL",98,137741.00
2026,2,February,"Corpus Christi - TX",140,115331.84
2026,2,February,"Dallas Fort Worth Northwest - TX",58,32973.00
2026,2,February,"DC West - DC",41,29765.00
2026,2,February,"Evansville - IN",20,14696.00
2026,2,February,"Harrisburg - PA",152,198396.84
2026,2,February,"Hartford - CT",85,90279.00
2026,2,February,"Iowa City - IA",14,11840.00
2026,2,February,"Kennewick - WA",21,20641.00
2026,2,February,"Lafayette - LA",92,94059.40
2026,2,February,"Lexington - KY",111,125226.44
2026,2,February,"Long Island - NY",62,63625.76
2026,2,February,"Lubbock - TX",138,139989.15
2026,2,February,"Manchester - NH",45,74153.39
2026,2,February,"McAllen - TX",201,147392.48
2026,2,February,"Midland - TX",116,128015.66
2026,2,February,"New Jersey Central - NJ",42,62165.00
2026,2,February,"Newport News - VA",86,158337.00
2026,2,February,"Northshore - LA",80,64410.00
2026,2,February,"Orchard Park - NY",89,89506.00
2026,2,February,"Orlando West - FL",46,40299.00
2026,2,February,"Oxford - CT",138,174049.17
2026,2,February,"Pensacola - FL",53,37041.00
2026,2,February,"Pittsburgh - PA",58,121620.00
2026,2,February,"Portland - ME",20,24332.00
2026,2,February,"Providence - RI",107,180697.15
2026,2,February,"Reno - NV",119,101021.00
2026,2,February,"Rochester - NY",83,102142.00
2026,2,February,"Sioux Falls - SD",8,6225.00
2026,2,February,"South Bend - IN",13,10509.00
2026,2,February,"Spokane - WA",10,7735.00
2026,2,February,"Springfield - MA",9,9034.00
2026,2,February,"Syracuse - NY",67,96004.00
2026,2,February,"Virginia Beach - VA",112,132646.86
2026,2,February,"Westchester - NY",60,63311.00
2026,3,March,"Albany - NY",97,98589.10
2026,3,March,"Baton Rouge - LA",196,239835.00
2026,3,March,"Bloomington - IL",84,88969.00
2026,3,March,"Boston - MA",120,136979.00
2026,3,March,"Buffalo - NY",119,118302.00
2026,3,March,"Burlington - VT",49,43088.00
2026,3,March,"Chicago North - IL",117,115141.02
2026,3,March,"Chicago South - IL",152,166640.00
2026,3,March,"Corpus Christi - TX",367,320449.66
2026,3,March,"Dallas Fort Worth Northwest - TX",109,70326.00
2026,3,March,"DC West - DC",75,60505.00
2026,3,March,"Des Moines - IA",1,870.00
2026,3,March,"Evansville - IN",290,285060.00
2026,3,March,"Harrisburg - PA",355,390454.06
2026,3,March,"Hartford - CT",296,292373.91
2026,3,March,"Iowa City - IA",506,447313.70
2026,3,March,"Kennewick - WA",48,40846.36
2026,3,March,"Lafayette - LA",160,145210.00
2026,3,March,"Lexington - KY",188,212197.10
2026,3,March,"Long Island - NY",213,247623.55
2026,3,March,"Lubbock - TX",152,106214.03
2026,3,March,"Manchester - NH",79,86380.45
2026,3,March,"McAllen - TX",498,375406.52
2026,3,March,"Midland - TX",344,310112.69
2026,3,March,"New Jersey Central - NJ",124,151569.13
2026,3,March,"Newport News - VA",150,180447.00
2026,3,March,"Northshore - LA",191,162601.05
2026,3,March,"Orchard Park - NY",144,131561.99
2026,3,March,"Orlando West - FL",92,77108.00
2026,3,March,"Oxford - CT",374,380742.90
2026,3,March,"Pensacola - FL",100,72092.20
2026,3,March,"Pittsburgh - PA",172,162517.00
2026,3,March,"Portland - ME",27,26478.00
2026,3,March,"Providence - RI",212,236184.81
2026,3,March,"Reno - NV",114,93280.00
2026,3,March,"Rochester - NY",144,136823.00
2026,3,March,"Sioux Falls - SD",44,39376.00
2026,3,March,"South Bend - IN",18,14164.00
2026,3,March,"Spokane - WA",58,43867.00
2026,3,March,"Springfield - MA",78,60351.32
2026,3,March,"Syracuse - NY",122,112903.91
2026,3,March,"Virginia Beach - VA",591,473265.66
2026,3,March,"Westchester - NY",208,242315.00
2026,4,April,"Albany - NY",438,415791.49
2026,4,April,"Appleton - WI",23,21211.00
2026,4,April,"Baton Rouge - LA",540,554664.00
2026,4,April,"Bloomington - IL",104,73047.38
2026,4,April,"Boston - MA",292,270559.05
2026,4,April,"Buffalo - NY",215,192114.68
2026,4,April,"Burlington - VT",116,103270.00
2026,4,April,"Chicago North - IL",221,215667.00
2026,4,April,"Chicago South - IL",271,225275.77
2026,4,April,"Corpus Christi - TX",216,170938.78
2026,4,April,"Dallas Fort Worth Northwest - TX",85,59841.00
2026,4,April,"DC West - DC",126,85989.00
2026,4,April,"Des Moines - IA",294,252871.82
2026,4,April,"Evansville - IN",547,499514.60
2026,4,April,"Fort Wayne - IN",231,178831.00
2026,4,April,"Harrisburg - PA",424,458456.99
2026,4,April,"Hartford - CT",476,489847.28
2026,4,April,"Iowa City - IA",1094,897908.52
2026,4,April,"Kennewick - WA",253,206300.46
2026,4,April,"Knoxville - TN",661,553120.80
2026,4,April,"Lafayette - LA",141,164911.40
2026,4,April,"Lexington - KY",172,198837.87
2026,4,April,"Long Island - NY",436,494631.71
2026,4,April,"Lubbock - TX",170,136482.87
2026,4,April,"Manchester - NH",351,333767.98
2026,4,April,"McAllen - TX",170,131442.17
